ClientID,Age,Gender,Annual_Income_k$,Spending_Score,Visit_Frequency_per_Month,Time_Spent_per_Visit_min,Online_Shopping_Ratio,Loyalty_Program,Days_Since_Last_Visit,Cluster
446,49,Male,89,62,4,48,0.990642737172179,Yes,154,2
447,40,Female,140,38,1,144,0.277891125987756,No,0,0
448,39,Female,118,67,7,94,0.4981892991739791,No,161,2
449,68,Female,12,38,18,105,0.3295304137739967,Yes,67,1
450,42,Male,36,67,9,101,0.4406031140591747,No,87,3
451,39,Male,123,94,29,13,0.8569501298693881,No,20,2
452,39,Female,116,61,3,16,0.6842090751884866,No,160,2
453,66,Male,49,1,8,73,0.8824411913475817,No,134,1
454,69,Male,138,94,29,32,0.2035111083318864,No,192,2
455,59,Female,17,45,24,60,0.873361117841438,Yes,2,1
456,23,Female,110,96,19,103,0.0597622741783844,Yes,50,3
457,32,Female,133,28,4,114,0.8885992804371524,Yes,78,0
458,60,Female,116,21,18,81,0.3290737794607279,Yes,94,0
459,54,Male,110,13,20,107,0.3145876334140665,Yes,181,0
460,50,Male,13,27,27,110,0.5120885766986639,Yes,122,1
461,25,Female,119,7,11,113,0.9406901877232318,Yes,186,0
462,61,Male,28,22,27,116,0.0477813646814053,No,5,1
463,61,Female,41,74,14,62,0.3522309750707453,Yes,156,1
464,22,Female,146,53,25,82,0.8565719886833357,Yes,16,0
465,56,Male,21,79,18,79,0.3960544774354667,Yes,116,1
466,21,Female,148,79,28,46,0.199156897597067,No,59,3
467,23,Male,55,4,28,170,0.4247941813314118,Yes,149,0
468,62,Male,128,96,29,72,0.3855525014916693,Yes,151,2
469,49,Male,25,23,16,37,0.9154162014667034,No,124,1
470,69,Male,138,70,3,75,0.7619343757430971,Yes,80,2
471,47,Female,72,88,15,60,0.5051155557440064,Yes,84,3
472,64,Male,118,84,27,109,0.9883705667215712,No,50,2
473,52,Female,128,84,27,105,0.4652775312759233,Yes,177,2
474,57,Female,30,76,4,55,0.0582378308202752,No,138,1
475,69,Female,22,33,5,78,0.2622743218149849,Yes,183,1
476,33,Female,13,28,17,175,0.4360704802193126,Yes,70,1
477,30,Male,111,8,7,125,0.1569026241461201,Yes,169,0
478,67,Male,68,1,16,147,0.947565126324043,No,38,1
479,59,Female,137,37,14,170,0.7668488978177731,No,68,2
480,47,Female,36,63,26,147,0.2682872004277726,No,47,1
481,36,Male,78,22,16,9,0.5908045335179158,Yes,124,0
482,34,Female,34,70,7,87,0.721449157109572,Yes,56,3
483,36,Male,140,21,9,55,0.941278928906798,No,20,0
484,45,Female,106,96,4,14,0.8816353491754106,No,81,2
485,43,Male,34,35,22,144,0.5151922261382137,Yes,98,1
486,54,Female,135,79,11,8,0.7746526197930176,Yes,147,2
487,43,Female,142,5,2,99,0.562144753827585,Yes,14,0
488,40,Male,18,60,12,150,0.5527038900455401,Yes,68,3
489,26,Female,125,46,12,84,0.1147419583381919,No,178,0
490,29,Female,143,50,4,40,0.126137658016152,Yes,75,0
491,18,Male,69,48,18,29,0.5295336150224574,Yes,61,3
492,18,Female,130,6,26,102,0.2688615449790066,Yes,118,0
493,64,Male,148,89,21,168,0.0210369024604686,Yes,36,2
494,51,Male,117,56,7,105,0.7228392039002123,Yes,133,2
495,49,Female,117,59,29,13,0.0324865966901649,Yes,198,2
496,65,Female,140,29,1,65,0.5952768411040545,Yes,25,2
497,42,Female,85,71,26,57,0.5391937941273144,No,7,3
498,57,Female,39,77,26,150,0.9688146905778044,No,3,1
499,62,Female,30,18,23,175,0.4842131393476416,No,20,1
500,18,Female,43,2,26,167,0.0636014363777973,Yes,158,0
501,33,Female,50,8,13,67,0.5516879678064617,No,148,0
502,56,Male,60,75,6,125,0.8410961706161014,Yes,24,2
503,22,Female,91,97,6,109,0.99684928428144,Yes,142,3
504,39,Male,67,54,12,8,0.4303431736890725,Yes,162,3
505,46,Female,84,38,8,97,0.3202987424967425,Yes,176,0
506,20,Female,32,48,24,173,0.9066532969519988,No,42,3
507,29,Male,137,27,22,177,0.1912421290761213,Yes,168,0
508,43,Female,26,20,19,32,0.6154289150329266,Yes,36,1
509,33,Female,78,12,5,174,0.4057144241809477,No,184,0
510,68,Male,117,43,18,84,0.0410823649555552,No,41,2
511,54,Female,148,61,5,80,0.3472884743056977,No,174,2
512,39,Female,103,31,25,120,0.2652285225026746,Yes,91,0
513,46,Female,24,91,10,73,0.6860911539434869,No,60,3
514,31,Male,100,96,1,102,0.948790497691918,Yes,141,3
515,45,Female,42,61,10,5,0.2680471873786377,Yes,67,1
516,22,Female,134,74,5,171,0.8114659391516817,No,52,3
517,64,Female,25,67,12,100,0.0553598169384095,No,83,1
518,66,Female,75,91,22,21,0.5381210100398132,No,33,2
519,47,Male,56,35,27,116,0.0705500637098945,Yes,75,1
520,63,Male,133,95,7,95,0.9340329911306392,Yes,96,2
521,69,Female,10,15,9,92,0.7663512805573902,Yes,151,1
522,22,Female,96,16,22,167,0.6579499112045923,Yes,147,0
523,29,Male,137,13,21,178,0.8238963816246643,Yes,196,0
524,33,Male,76,35,12,174,0.6475197955701631,Yes,29,0
525,43,Female,13,75,23,171,0.9689443971742911,No,87,3
526,43,Male,56,59,29,94,0.7139579478647715,Yes,6,3
527,65,Female,47,21,1,53,0.9246586095822468,No,35,1
528,38,Male,30,54,11,42,0.517131892010638,No,37,3
529,56,Male,66,75,21,155,0.1170644129818626,No,51,1
530,53,Male,126,30,15,154,0.5281777214230171,No,142,0
531,50,Male,55,48,2,136,0.1268728280630933,No,173,1
532,47,Female,48,35,20,63,0.592493479176405,Yes,150,1
533,54,Male,146,86,7,72,0.4824930605276629,Yes,139,2
534,40,Male,108,38,21,134,0.6225753978327817,Yes,171,0
535,27,Female,86,31,12,53,0.0100469810548315,Yes,142,0
536,22,Male,124,78,22,130,0.1948404916553641,No,92,3
537,53,Male,143,24,18,163,0.4913304319121309,No,106,0
538,51,Female,100,49,3,115,0.9505035615891348,No,125,2
539,69,Male,107,96,7,172,0.3836090403551584,Yes,48,2
540,48,Female,129,32,11,52,0.4243720260536346,Yes,20,0
541,27,Female,55,55,18,55,0.7146960890066222,Yes,14,3
542,36,Female,47,79,12,47,0.603792757286118,Yes,13,3
543,49,Female,109,58,6,102,0.2989261500983332,No,41,2
544,18,Male,81,99,5,128,0.4108163955674278,No,14,3
545,22,Female,44,3,26,84,0.2176997988572324,Yes,62,0
546,62,Male,39,80,1,115,0.9660214591302084,Yes,195,1
547,21,Male,87,69,12,147,0.1306343815573597,No,26,3
548,33,Male,93,85,27,31,0.3718367845664194,No,92,3
549,41,Male,122,10,26,162,0.0258389722200111,No,104,0
550,33,Male,34,83,11,168,0.2217794919335464,No,52,3
551,19,Male,97,25,4,117,0.7804711383801549,Yes,51,0
552,66,Male,23,68,27,90,0.2011752322888794,No,62,1
553,45,Male,111,61,18,118,0.0800634025289656,No,180,2
554,49,Male,92,29,4,128,0.4744531798445233,No,56,0
555,44,Male,119,19,17,53,0.0099692347345184,No,119,0
556,37,Female,140,43,2,80,0.0847661544263331,Yes,51,0
557,41,Female,28,66,29,59,0.8076258695629751,Yes,106,3
558,29,Female,37,74,24,60,0.7714733448596064,Yes,42,3
559,67,Male,80,61,22,99,0.915138820404896,Yes,134,2
560,52,Female,72,43,2,48,0.8545154359107495,Yes,116,1
561,50,Female,82,25,12,163,0.6831755632398181,Yes,169,0
562,50,Female,133,20,6,91,0.0523328573006628,No,3,0
563,68,Male,128,48,10,88,0.7828486179866575,No,196,2
564,60,Male,130,83,25,155,0.8455108108405605,No,132,2
565,54,Male,28,87,23,160,0.7990821457719545,No,79,3
566,29,Male,129,24,25,20,0.5084790353080261,Yes,40,0
567,20,Female,70,11,21,169,0.2329018386494816,No,131,0
568,18,Female,39,98,23,153,0.8453299756887267,Yes,1,3
569,50,Female,18,55,27,149,0.7271628097401385,No,194,1
570,57,Female,73,28,16,41,0.9807611743888516,No,148,1
571,27,Male,129,69,14,81,0.1556925977559329,No,197,0
572,60,Male,61,63,7,151,0.225664583052055,Yes,42,1
573,61,Male,98,59,28,162,0.2117981498815027,No,81,2
574,46,Female,62,5,28,49,0.7925397676213367,Yes,107,0
575,30,Male,87,51,19,150,0.1869072964501181,Yes,196,0
576,29,Male,50,21,23,66,0.0666598298233061,No,136,0
577,48,Female,77,12,17,168,0.9985608065856286,Yes,155,0
578,63,Female,17,50,9,104,0.0248172114451491,Yes,25,1
579,19,Male,11,4,26,56,0.8352440601588657,No,81,0
580,68,Male,114,42,13,23,0.3653668415506528,No,82,2
581,67,Male,134,84,22,113,0.8416154597578153,No,130,2
582,52,Male,119,38,5,48,0.554620491211145,No,72,2
583,40,Male,95,25,23,11,0.90163122948636,No,99,0
584,34,Male,129,14,5,176,0.9261929864146268,No,48,0
585,43,Female,136,75,10,121,0.0090981812807759,Yes,144,2
586,25,Female,25,32,21,72,0.0754121759927882,No,62,3
587,46,Female,71,11,27,38,0.2503587295708555,No,54,0
588,43,Male,122,61,10,73,0.6693154163635017,Yes,150,2
589,27,Female,21,18,27,59,0.888272196511506,No,33,3
590,43,Male,44,27,7,14,0.4599419512939627,Yes,104,1
591,51,Male,20,55,26,46,0.6069731162742654,No,104,1
592,68,Female,73,54,15,45,0.1884998527955611,No,68,1
593,58,Male,59,82,7,126,0.8049668338816853,Yes,14,2
594,24,Male,78,87,29,142,0.9673281113534696,No,174,3
595,21,Female,57,75,27,14,0.2685989329145974,Yes,2,3
596,67,Female,29,21,15,106,0.4948259516005463,No,155,1
597,62,Female,110,44,3,132,0.0861161105063738,No,2,2
598,28,Male,146,5,19,153,0.5591366564629684,Yes,101,0
599,46,Female,77,87,10,140,0.5027834418466806,No,3,3
600,53,Female,44,41,28,96,0.1444364841550776,No,87,1
601,42,Male,74,59,29,117,0.442066213118075,Yes,158,3
602,38,Female,17,89,15,82,0.3341046520865632,No,44,3
603,53,Female,54,54,3,89,0.5218308753051893,Yes,186,1
604,27,Female,96,74,6,34,0.5856543354287992,No,44,3
605,54,Male,85,22,12,53,0.0084955786072095,Yes,74,1
606,26,Male,85,83,15,13,0.7610059829495553,No,164,3
607,41,Male,56,65,6,149,0.7130142918617408,Yes,192,3
608,52,Male,24,64,13,73,0.3662863862065222,Yes,8,1
609,66,Female,114,71,29,62,0.0529359355688182,No,144,2
610,52,Male,35,4,19,66,0.7549325397850504,No,117,1
611,65,Male,61,65,3,56,0.9551751604781324,Yes,64,1
612,53,Female,102,15,8,44,0.2401515960220142,No,130,0
613,35,Female,30,76,8,170,0.3235246137370379,Yes,25,3
614,66,Female,60,22,23,175,0.1838128894818149,No,180,1
615,56,Male,47,86,26,67,0.5769361233448397,No,158,1
616,49,Male,29,47,20,151,0.1548413946474549,Yes,25,1
617,41,Male,141,81,15,54,0.3561939434613794,Yes,22,2
618,40,Female,64,93,4,165,0.697013013934263,No,29,3
619,49,Female,101,46,19,145,0.5601159830093484,No,9,2
620,54,Male,37,14,21,82,0.3864625643279352,No,71,1
621,29,Female,13,50,3,101,0.4202496018075419,No,63,3
622,66,Female,85,20,13,47,0.5621108826232295,No,149,1
623,30,Female,76,50,8,40,0.0058647278871613,Yes,142,3
624,40,Male,95,33,23,126,0.0785098684536098,No,122,0
625,42,Female,100,59,16,112,0.8812580677630116,No,104,2
626,52,Female,114,43,13,14,0.0778789890912907,Yes,183,2
627,58,Male,10,79,3,99,0.7068035962105051,Yes,73,1
628,47,Male,81,12,16,10,0.9200381641090526,Yes,147,0
629,34,Female,96,40,9,61,0.2706836043017311,No,104,0
630,66,Female,15,20,28,133,0.3704914370595142,Yes,46,1
631,37,Male,70,94,14,75,0.5689214058447163,Yes,86,3
632,65,Male,21,38,13,25,0.8817089696385847,Yes,52,1
633,42,Female,15,3,21,96,0.9419055872604202,Yes,180,1
634,39,Female,36,28,25,131,0.7395632481112681,No,128,1
635,30,Female,145,56,7,84,0.086619760854694,No,1,0
636,36,Female,133,90,15,60,0.6691541555348508,No,57,2
637,66,Male,115,94,7,120,0.410303721872662,Yes,146,2
638,53,Female,102,13,6,152,0.4707009994910616,Yes,189,0
639,29,Female,118,77,2,29,0.049148390345177,Yes,71,3
640,58,Male,108,66,9,160,0.1910621393463581,Yes,139,2
641,36,Female,44,37,22,9,0.7905136075336477,Yes,153,3
642,29,Male,93,49,24,124,0.4539588330478598,Yes,26,0
643,26,Female,65,66,17,25,0.3016622416311488,No,28,3
644,24,Female,58,36,5,22,0.3840190739649581,No,14,0
645,45,Male,55,54,12,179,0.8543995133256802,Yes,173,3
646,31,Male,122,26,1,61,0.7489990174049569,No,128,0
647,48,Female,145,75,10,97,0.2723153971810828,Yes,59,2
648,69,Female,52,72,11,23,0.1175018402123733,Yes,106,1
649,36,Female,133,40,16,132,0.2519982216440717,No,184,0
650,64,Male,106,43,14,101,0.9207564510547336,Yes,2,2
651,33,Female,99,22,8,135,0.5815888378497553,No,114,0
652,22,Male,48,20,24,174,0.5334802087447829,Yes,145,0
653,52,Male,94,8,17,25,0.5963935996924615,Yes,51,0
654,29,Female,71,29,25,44,0.3660282657465152,No,59,0
655,42,Male,115,40,18,71,0.8071070203195128,Yes,33,0
656,69,Female,116,90,12,157,0.5232862493002498,Yes,95,2
657,38,Female,63,30,25,131,0.1167479027687955,Yes,88,0
658,53,Female,135,81,17,59,0.1290651248290629,No,59,2
659,40,Female,18,84,28,176,0.5368591465026183,Yes,153,3
660,33,Female,97,55,26,113,0.9365702180708392,Yes,199,3
661,56,Male,46,16,14,102,0.3083521216761987,Yes,18,1
662,62,Male,58,46,16,116,0.8695411688592183,No,110,1
663,59,Female,50,62,14,119,0.7640955865788793,No,21,1
664,56,Female,26,7,9,121,0.2478124429069068,No,160,1
665,31,Male,97,80,4,91,0.0363407483162424,No,165,3
666,48,Male,30,45,25,85,0.1018472651423827,No,127,1
667,22,Male,60,59,23,70,0.7284939338474402,Yes,34,3
668,52,Male,68,56,11,23,0.1996697380406467,No,106,1
669,40,Female,50,48,6,139,0.3712709205053938,No,127,3
670,46,Female,48,27,15,122,0.5016991660064248,Yes,194,1
671,60,Male,20,53,5,46,0.7254681684501628,No,82,1
672,28,Female,148,87,11,46,0.1132312232591253,Yes,137,2
673,35,Male,86,88,25,63,0.4063664052774615,No,142,3
674,64,Female,136,73,18,24,0.4850729091426954,Yes,138,2
675,29,Male,55,35,13,77,0.5408270639715397,Yes,110,0
676,26,Female,54,51,11,21,0.8183606413952167,No,89,3
677,27,Male,10,84,14,31,0.1716781950432169,No,23,3
678,61,Male,117,37,28,179,0.8078314518266223,Yes,76,2
679,34,Female,28,81,18,6,0.6928784276966522,Yes,100,3
680,55,Male,85,95,27,67,0.5558708141989593,Yes,131,2
681,24,Female,81,57,28,66,0.6995278704025719,Yes,12,3
682,63,Female,118,8,25,104,0.4120177389516564,Yes,184,0
683,30,Male,21,79,28,23,0.1383975859681245,Yes,97,3
684,57,Female,54,95,19,21,0.6657652402653673,Yes,119,2
685,59,Female,99,94,24,73,0.5246723066856223,No,36,2
686,26,Female,112,20,27,171,0.6393748005427755,Yes,47,0
687,67,Female,17,53,15,121,0.33799878102849,No,198,1
688,44,Female,100,12,9,85,0.906866577339836,No,0,0
689,19,Male,96,49,8,43,0.5873698685755769,Yes,59,0
690,22,Female,93,17,20,40,0.0854024842908738,Yes,139,0
691,46,Female,91,64,28,172,0.4498039907044286,No,148,2
692,54,Female,77,42,1,177,0.7563560547436343,Yes,138,1
693,55,Female,136,94,4,136,0.7941345617322724,Yes,43,2
694,36,Female,91,29,14,157,0.4945970527637587,No,114,0
695,25,Male,93,19,25,162,0.8947475708313011,No,185,0
696,65,Female,122,11,2,33,0.2676684371942975,No,107,0
697,62,Male,85,98,16,55,0.4105986972382666,Yes,43,2
698,18,Male,131,50,3,156,0.8985969105689701,Yes,77,0
699,39,Male,50,71,26,18,0.8962567164715789,No,161,3
700,69,Male,11,58,8,73,0.6857127688246809,Yes,24,1
701,34,Female,38,34,6,150,0.8589805471222202,No,131,3
702,24,Male,114,20,16,174,0.0887732669562326,Yes,191,0
703,42,Male,60,50,24,61,0.8649949762077763,No,115,3
704,62,Female,84,88,16,16,0.3206199065502267,Yes,118,2
705,21,Female,19,10,7,21,0.1783315124282163,No,143,0
706,53,Female,60,32,13,34,0.2393698363420463,Yes,9,1
707,23,Male,127,52,13,92,0.4179685080138871,Yes,108,0
708,48,Female,130,15,5,103,0.2511920046044672,No,193,0
709,36,Female,48,84,25,27,0.320567586016499,Yes,34,3
710,61,Male,37,3,20,133,0.1349784860716421,Yes,133,1
711,56,Female,12,37,22,83,0.2961767655589985,No,18,1
712,44,Female,93,40,18,36,0.5722838145420012,Yes,186,0
713,27,Female,126,72,15,13,0.4418537080910639,Yes,180,3
714,43,Female,11,40,18,19,0.3467187612359111,Yes,7,1
715,36,Male,102,56,2,160,0.746452128857114,No,9,2
716,56,Female,140,23,10,156,0.8935099713933179,No,194,2
717,20,Female,103,11,23,167,0.756789222902397,No,165,0
718,62,Male,49,64,13,31,0.3320007021176792,No,28,1
719,30,Female,11,8,18,113,0.7444421678375537,No,14,1
720,67,Male,90,93,15,80,0.1519801824740512,Yes,86,2
721,45,Female,21,94,12,152,0.1303179880912909,Yes,22,3
722,37,Male,74,56,15,69,0.3456270370361589,No,45,3
723,45,Male,64,60,13,113,0.807702369044057,Yes,27,3
724,25,Male,54,10,18,133,0.2463482472423018,Yes,25,0
725,58,Male,110,39,15,14,0.0632534088986795,Yes,9,2
726,56,Female,71,28,25,51,0.1317095352063551,Yes,174,1
727,18,Male,58,49,23,127,0.8587449685295802,No,3,3
728,20,Female,136,36,11,63,0.6337832847472876,No,54,0
729,30,Male,32,13,19,100,0.2532011633699766,Yes,65,0
730,45,Male,47,96,3,107,0.5552958253281813,Yes,66,3
731,66,Male,37,36,7,128,0.5275796224253504,No,134,1
732,42,Female,30,26,21,90,0.6554359784406613,Yes,54,1
733,50,Male,116,86,26,150,0.2331875544216163,Yes,30,2
734,55,Female,108,4,14,116,0.8644029871943977,Yes,73,0
735,23,Female,128,95,14,178,0.3093685620800128,No,18,3
736,61,Female,82,82,22,164,0.6941316539762369,No,155,2
737,62,Female,131,64,13,31,0.0161246463722148,Yes,80,2
738,49,Female,39,38,12,22,0.3726571298941472,Yes,155,1
739,62,Female,117,88,24,171,0.3517098179588083,Yes,146,2
740,64,Female,107,87,9,86,0.5434844285830145,Yes,86,2
741,38,Female,41,22,1,176,0.0727362617771965,Yes,19,1
742,33,Female,88,2,19,76,0.7901313737261083,Yes,12,0
743,38,Male,50,31,11,58,0.2177808017675685,No,76,1
744,28,Male,72,11,23,166,0.6770378148820102,No,42,0
745,54,Male,32,92,22,75,0.8032121232440932,Yes,138,3
746,53,Male,113,46,23,168,0.5618769562415131,No,175,2
747,52,Male,84,96,24,150,0.7408832067219855,Yes,142,2
748,36,Female,57,62,22,42,0.6618603122150055,Yes,144,3
749,37,Female,66,69,19,141,0.3555297971520076,No,181,3
750,35,Female,127,64,18,39,0.8088585390335653,No,49,2
751,64,Female,109,10,12,86,0.294701369885528,Yes,27,1
752,58,Female,133,40,23,137,0.5712129177515172,Yes,3,2
753,66,Female,43,24,28,146,0.7453977391415395,No,21,1
754,31,Female,16,99,28,162,0.3789559098125076,No,118,3
755,32,Male,65,44,28,8,0.302767607617425,Yes,100,3
756,48,Male,74,60,27,171,0.4593460101728227,Yes,38,2
757,18,Male,56,62,1,157,0.8179634943491536,Yes,33,3
758,20,Male,28,87,19,160,0.9299217631456648,No,96,3
759,33,Female,135,17,28,154,0.5450834128598901,Yes,43,0
760,40,Female,148,65,27,163,0.6614662053236519,No,169,2
761,28,Female,58,95,20,27,0.9032736222389142,Yes,39,3
762,29,Male,122,95,29,52,0.0985468514129424,No,96,3
763,27,Female,47,57,17,152,0.232078577866165,No,139,3
764,49,Female,73,55,5,129,0.7089000062515824,No,129,2
765,33,Female,78,53,26,170,0.8237444619122997,No,155,3
766,25,Male,145,56,3,59,0.8570290283305779,Yes,73,0
767,55,Female,125,98,2,72,0.4151071768549326,No,85,2
768,29,Male,74,9,3,92,0.0893399022918668,No,89,0
769,41,Male,40,22,8,5,0.4377814772996199,No,66,1
770,45,Male,141,13,16,139,0.2307345902070537,Yes,198,0
771,25,Male,122,89,6,99,0.2911964549966241,Yes,199,3
772,45,Female,118,48,13,144,0.7722675568375058,Yes,75,2
773,53,Male,78,18,23,110,0.0755270860258868,Yes,91,1
774,43,Male,129,76,28,137,0.8275812174807021,Yes,9,2
775,25,Female,97,40,22,112,0.427669085824169,Yes,85,0
776,67,Female,76,17,22,46,0.5960639311005951,No,101,1
777,45,Male,84,15,16,106,0.089652231235679,No,184,0
778,45,Female,54,15,28,128,0.3373590783572796,No,107,1
779,54,Male,13,79,16,144,0.0897009190148457,Yes,164,1
780,58,Male,116,63,3,107,0.9615437228811096,No,90,2
781,53,Male,60,39,28,150,0.8072616493262504,No,191,1
782,44,Male,59,13,13,78,0.4596327543564602,Yes,78,0
783,34,Female,15,81,14,112,0.2236025483236711,No,85,3
784,26,Male,68,32,8,126,0.9334551052498522,Yes,106,0
785,50,Female,134,9,12,21,0.3445965957269717,No,167,0
786,37,Female,39,40,23,75,0.1609844316873747,Yes,100,1
787,30,Female,131,20,23,66,0.5631643884539549,Yes,107,0
788,45,Female,134,90,22,45,0.943774120344816,Yes,59,2
789,65,Male,46,91,21,123,0.0038302905003225,No,47,1
790,46,Female,133,85,26,166,0.2381248432539987,No,116,2
791,30,Male,110,82,8,49,0.9384476404104076,Yes,105,3
792,63,Female,44,77,21,62,0.171085966857162,Yes,146,1
793,52,Female,96,80,25,130,0.1132434516398198,No,199,2
794,23,Male,143,73,9,166,0.5701872157998045,No,32,2
795,35,Male,27,63,1,48,0.8618438232948299,Yes,43,3
796,68,Male,122,76,6,19,0.4771098176939261,No,164,2
797,22,Female,38,44,23,82,0.9945642566845248,No,111,3
798,64,Female,86,38,19,74,0.6791716995379928,No,88,1
799,42,Male,68,83,23,105,0.0740749072104477,Yes,35,3
800,19,Male,135,60,11,164,0.9928321316819754,Yes,80,0
801,27,Male,118,71,11,7,0.4078942367801904,No,87,3
802,47,Male,31,99,23,90,0.2874025338454825,Yes,148,3
803,67,Female,77,48,13,78,0.5578791835778856,No,129,1
804,62,Male,78,18,11,55,0.3043075918208643,No,30,1
805,22,Male,58,16,18,71,0.0864575071201523,Yes,107,0
806,50,Male,118,55,23,80,0.0014283430791767,Yes,29,2
807,18,Male,95,39,15,97,0.4495833529202623,Yes,171,0
808,35,Female,62,68,1,149,0.8368634222265923,No,11,3
809,49,Male,132,59,21,11,0.5723151856300766,No,50,2
810,64,Female,96,89,25,17,0.9992072989434408,Yes,120,2
811,66,Male,140,96,7,124,0.2868466456471999,Yes,176,2
812,28,Male,51,62,23,70,0.2804550647600553,Yes,151,3
813,38,Female,107,13,27,8,0.1597494602339442,No,151,0
814,43,Male,118,81,13,142,0.1640635882653351,No,187,2
815,42,Female,60,6,12,92,0.2851865960100478,No,138,0
816,39,Female,94,83,18,21,0.7928400452735271,Yes,12,3
817,44,Male,136,77,24,56,0.905756790636448,Yes,90,2
818,66,Female,30,60,19,138,0.9750871697076812,No,199,1
819,30,Female,53,90,15,73,0.2322896540964526,Yes,73,3
820,50,Female,148,14,8,141,0.8812975456140917,Yes,199,0
821,51,Female,112,95,19,25,0.328255089277337,Yes,191,2
822,58,Female,77,54,10,28,0.1128405445168844,Yes,19,1
823,52,Female,138,4,7,8,0.8700249255201656,No,71,0
824,18,Female,101,39,18,156,0.6361056346436186,Yes,72,0
825,38,Female,33,72,16,7,0.1647308960810617,No,70,3
826,65,Male,134,25,20,72,0.4298312575130025,No,77,2
827,23,Male,120,77,27,105,0.2872576948770676,Yes,27,3
828,45,Female,107,32,6,172,0.736794568710197,No,129,0
829,34,Male,148,59,27,58,0.453416230624268,No,120,2
830,22,Female,26,63,9,39,0.989279945106385,Yes,42,3
831,48,Female,108,38,21,60,0.0547449822595951,No,7,0
832,22,Male,91,92,13,112,0.3550152661362467,No,12,3
833,55,Female,113,53,25,44,0.4819001671099774,No,110,2
834,20,Female,28,94,21,72,0.5031335547483198,No,34,3
835,40,Female,94,67,26,50,0.3159358223856368,No,22,3
836,54,Female,17,28,8,82,0.729240249097568,No,45,1
837,54,Male,37,3,16,145,0.8747470734889747,No,14,1
838,27,Female,14,98,13,159,0.938719301977863,No,129,3
839,27,Female,110,80,13,10,0.8050933767995262,Yes,60,3
840,36,Female,127,22,17,21,0.8505801973065994,Yes,114,0
841,34,Male,73,96,23,168,0.5505453006199955,Yes,63,3
842,38,Female,100,38,20,103,0.8258882264268146,No,51,0
843,31,Male,126,72,5,85,0.3035039091479522,No,163,2
844,26,Male,107,72,22,6,0.3984787621092144,No,194,3
845,63,Female,20,62,21,81,0.3169130138185443,Yes,68,1
846,18,Female,63,57,28,70,0.4673873354479254,Yes,66,3
847,68,Male,56,6,17,56,0.2855796162386363,Yes,174,1
848,62,Female,149,78,28,96,0.9616114422544468,No,82,2
849,30,Male,148,32,9,175,0.3128446280056681,Yes,1,0
850,21,Male,14,99,2,26,0.0980445381109398,Yes,171,3
851,18,Female,29,10,25,115,0.5268171660504134,No,191,0
852,66,Female,55,3,26,111,0.0570990784451763,Yes,77,1
853,57,Male,21,59,18,71,0.1105431663085805,No,27,1
854,49,Male,79,76,9,144,0.2193893891962463,Yes,53,2
855,51,Male,26,49,6,73,0.4643502498821417,No,66,1
856,45,Male,124,59,11,88,0.4332509323090279,No,163,2
857,48,Female,57,31,25,107,0.7996918620027912,No,101,1
858,25,Female,117,93,29,43,0.7394746538841134,No,119,3
859,56,Female,61,69,6,17,0.4263182939907013,No,190,1
860,43,Female,105,62,6,45,0.3337042075756299,Yes,152,2
861,51,Female,79,52,13,61,0.3164687840614986,No,47,1
862,20,Male,111,89,11,16,0.773995087294009,No,166,3
863,67,Female,84,41,14,17,0.0520724062212697,No,46,1
864,29,Female,91,31,2,124,0.0128216495106058,No,20,0
865,18,Female,101,85,8,101,0.795544391926648,Yes,157,3
866,61,Female,13,84,3,61,0.4771463759890493,No,91,1
867,22,Female,144,22,23,44,0.1308811385535759,Yes,158,0
868,47,Male,118,4,21,122,0.2355659345945012,No,120,0
869,47,Male,57,13,3,84,0.9325039530973824,No,115,1
870,34,Male,82,45,1,132,0.859502975624898,Yes,153,0
871,65,Female,81,42,24,177,0.7097850502239725,Yes,149,1
872,64,Male,125,49,19,39,0.4822252303373265,Yes,148,2
873,40,Male,90,20,18,7,0.5203236261913857,No,0,0
874,32,Female,90,77,17,124,0.9752445352839586,Yes,164,3
875,54,Female,122,81,20,9,0.9657704438842872,No,76,2
876,38,Female,105,54,29,15,0.2152690457858342,Yes,84,0
877,31,Male,81,36,24,130,0.8111045663053181,Yes,45,0
878,19,Male,72,97,13,75,0.1972426661670168,No,136,3
879,28,Female,47,1,3,121,0.2135374778839514,Yes,144,0
880,68,Female,76,15,1,142,0.6760930341645768,Yes,46,1
881,56,Male,78,77,4,110,0.4050010985875484,No,58,2
882,55,Male,22,17,25,120,0.9315444071065202,No,53,1
883,51,Female,40,24,13,166,0.0890097348960088,No,85,1
884,55,Female,123,58,17,71,0.511525640809493,Yes,11,2
885,67,Male,31,72,28,35,0.9185215304431212,Yes,191,1
886,51,Female,102,91,11,79,0.9041136604795053,Yes,5,2
887,35,Male,76,23,2,75,0.1565292134157412,Yes,52,0
888,47,Male,63,46,25,70,0.3666377000964564,Yes,143,1
889,32,Male,147,72,16,74,0.6191214000466962,No,89,2
890,44,Male,51,8,2,45,0.1593948847714021,Yes,4,1
891,68,Female,73,59,29,164,0.9680221720457388,No,72,2
892,51,Female,135,90,19,24,0.9147493287276603,Yes,173,2
893,69,Male,30,59,23,157,0.1669501790344691,No,13,1
894,55,Male,44,13,19,144,0.1211554612609854,Yes,171,1
